id,title,year,location,lat,lng,category,description
Hatch_UDB_7564,Silent Aerial Object Displays Unusual Movement,3/28/1966,"LINDEN, MI",42.800002,-83.783337,UAP,Police chief and more/others. Red blue and white night lights hover over town. Speed going quickly north. No further details.
Hatch_UDB_7565,Flying Saucer Formation Overhead,3/28/1966,"BRETON WOODS, NJ",40.038891,-74.100004,UAP,Former Air Force pilot and 3. 100' shiny saucer with rim / edge dangles / 1500' altitude.
Hatch_UDB_7566,Flying Saucer Formation Overhead,3/28/1966,"NEAR NILES, MI",41.82778,-86.25556,UAP,11M saucer paces trucks. Responds / flashing lights. / r73p28+/ r41p319.
Hatch_UDB_7567,Baffling Event Leaves Witnesses in Awe,3/28/1966,"WARREN AND ANN ARBOR, MI",42.466669,-83.033337,UAP,Cops and 30 calls. Night lights dive / swamp. Blink and zigzag all over/all about. / r41p319.
Hatch_UDB_7568,Baffling Event Leaves Witnesses in Awe,3/28/1966,"MUSCOGEE AIRPORT/APARTMENT, GA",32.500002,-84.966671,OTHER,2 distant RADAR's and 6 cops and more/others. Green-white cylinder/cigar-shape / 1500M altitude. Going quickly southeast. / r183p65.
Hatch_UDB_7569,Flying Saucer Formation Overhead,3/28/1966,"FAYETTEVILLE, TN",35.150002,-86.572226,UAP,Car / 60mph malfunctions due to EME (electro-magnetic effects) as 7M saucer rises / road. Lights burnt out. / r8#739.
Hatch_UDB_7570,Flying Saucer Formation Overhead,3/28/1966,"CONISBROUGH, ENGL",53.483336,-1.216667,UAP,5 observer(s). Classic photograph / 3 saucers near power pole. Likely fake / BUFORA.
Hatch_UDB_7571,Silent Aerial Object Displays Unusual Movement,3/29/1966,"FT. BENNING, GA",32.333335,-84.950004,UAP,2 separate observer(s) / 4 hours. Flat red-glowing ovoid hovers and swings to and fro. Lights / rim.
Hatch_UDB_7572,Baffling Event Leaves Witnesses in Awe,3/29/1966,"HAMPTON FALLS, NH",42.938891,-70.838892,UAP,Boys. 2 boxy objects with rotating lights. 1 going down [to] and paces car / 1000'. / Catena.
Hatch_UDB_7573,Baffling Event Leaves Witnesses in Awe,3/29/1966,"HENNIKER, NH",43.17778,-71.822226,OTHER,L-box probe / ground / 4 legs. Maneuvers through trees. Going up. Traces. Odd! / r83p323.
Hatch_UDB_7574,Flying Saucer Formation Overhead,3/29/1966,"ELIOT, ME",43.155558,-70.800003,UAP,1+6 observer(s). Meteor stops and continues. Dogs bark. UFO hovers low. Ping sound.
Hatch_UDB_7575,Flying Saucer Formation Overhead,3/29/1966,"EAST / ELIOT, ME",43.166669,-70.76667,UAP,Silver saucer hovers just over high-V power lines. 5 portholes glow / edge. / r41p319.
Hatch_UDB_7576,Silent Aerial Object Displays Unusual Movement,3/29/1966,"HAVERHILL, MASS",42.783335,-71.083337,UAP,3+1 observer(s). Large bright night light hovers over houses. Changes colors. Zings off.
Hatch_UDB_7577,Baffling Event Leaves Witnesses in Awe,3/29/1966,"HAMILTON, ONT",43.250002,-79.850004,OTHER,2 8' x4'OVOIDS land. Observer(s) shocked / touches aerial. / FSR'66#4+/ MJ#275.
Hatch_UDB_7578,Flying Saucer Formation Overhead,3/29/1966,"WINDSOR, ONT",42.316669,-83.000004,UAP,1 observer. Large saucer west gassy halo swoops over house. Whirls away going quickly east.
Hatch_UDB_7579,Flying Saucer Formation Overhead,3/29/1966,"MUZEMA, BRZ",-22.933334,-43.383335,UAP,1 observer. Bright silent saucer swoops going down / Jacarepagua Lagoon. Maneuvers all over/all about. Going quickly southwest.
Hatch_UDB_7580,Flying Saucer Formation Overhead,3/29/1966,"LONDON, ONT",43.016669,-81.316671,UAP,6 observer(s). 35' silent domed saucer hovers 700' over hospital. Flips over. Going up [to] to clouds.
Hatch_UDB_7581,Baffling Event Leaves Witnesses in Awe,3/30/1966,"WALL TOWNSHIP, NJ",40.155557,-74.055559,OTHER,Project Bluebook Case #unknown. Observer(s) = Wilgas. CE2+still photos taken. No further details in available sources.
Hatch_UDB_7582,Baffling Event Leaves Witnesses in Awe,3/30/1966,"PECOS, TX",31.422224,-103.494449,UAP,30M x 9M object lands near highway / 5 minute(s). Type unknown. No further details. / r8#740+/ r73p28.
Hatch_UDB_7583,Baffling Event Leaves Witnesses in Awe,3/30/1966,"MONTAUK BEACH, NY",41.02778,-71.96667,OTHER,65 ford truck malfunctions due to EME (electro-magnetic effects) completely. Cylinder/cigar-shape-ovoid over beach. Circles area.
Hatch_UDB_7584,Baffling Event Leaves Witnesses in Awe,3/30/1966,"MARINETTE, WI",45.100002,-87.638893,OTHER,Project Bluebook Case #unknown. Observer(s) = J. Erdmann. Night light lands 8' / house-window. Moves to lawn.
Hatch_UDB_7585,Baffling Event Leaves Witnesses in Awe,3/30/1966,"REHOBOTH, MA",41.833335,-71.250003,UAP,5+4+2 observer(s). Dark ovoid flashes red lights. Scouts road and woods. / r41p319.
Hatch_UDB_7586,Flying Saucer Formation Overhead,3/30/1966,"LEWISBURG, IN",40.750002,-86.211115,UAP,1+5 kids / car. Saucer nears. Car speaker pulses-saucer is silent. Follows / 13km.
Hatch_UDB_7587,Flying Saucer Formation Overhead,3/30/1966,"NAPEAGUE BEACH, LI, NY",41.016669,-72.01667,UAP,Truck malfunctions due to EME (electro-magnetic effects) 2X. Night light going [to] Mackay radio towers. TVs electro-magnetic effect (EME). Saucer / TV towers.
Hatch_UDB_7588,Flying Saucer Formation Overhead,3/30/1966,"OSWEGO, NY AND CAYUGA AND ONTARIO AND SENECA CO",43.450002,-76.51667,UAP,Hundreds / calls / police. Saucers and more/others all going quickly south over / 2 hrs.
Hatch_UDB_7589,Flying Saucer Formation Overhead,3/30/1966,"MANSFIELD, OH",40.766669,-82.516671,UAP,Saucer lands near state college. Door opens. Small humanoid (or Grey) seen. Saucer follows observer(s)' car.
Hatch_UDB_7590,Flying Saucer Formation Overhead,3/31/1966,"NEAR VICKSBURG, MI",42.12778,-85.527782,UAP,Man / car buzzed and beamed / saucer. Low humming. Motor malfunctions due to EME (electro-magnetic effects). Going up [to] and going quickly east. / r25p37+/ r41.
Hatch_UDB_7591,Baffling Event Leaves Witnesses in Awe,3/31/1966,"SAN FRANCISCO, CA",37.783335,-122.433339,UAP,Large object / windows and antenna rests / construction area. Figure(s) inside. Post St.
Hatch_UDB_7592,Baffling Event Leaves Witnesses in Awe,3/31/1966,"WYLYE, WILTS",51.133336,-1.983333,UAP,Several with (seen thru) telescope. Black cylinder/cigar-shape with green beams. Night lights play nearby. 1 enters cylinder/cigar-shape..
Hatch_UDB_7593,Flying Saucer Formation Overhead,3/31/1966,"LAKE CARMEL, NY",41.466669,-73.66667,UAP,7 and more/others observer(s). Night lights and delta/triangle/box-like crafts and saucers and cigars logged 24 separate nights to 15 May. '66!
Hatch_UDB_7594,Flying Saucer Formation Overhead,4/1966 (approximate),"MALMSTROM AIR FORCE BASE, MT",47.500002,-111.150005,OTHER,Spring. UFO's seen. Alarms. 10 missiles inoperative. / r120p302.
Hatch_UDB_7595,Shadowy Humanoid Presence Observed at Night,4/1966,"LOS ALCAZARES MILITARY CAMP, SP",38.016668,-1.166667,NHI,Guard. 65cm small humanoids (or Greys) cross road going [to] trees. Head = INVd pear.
Hatch_UDB_7596,Flying Saucer Formation Overhead,4/1966 (approximate),"SAG HARBOR, LI, NY",40.994446,-72.294448,UAP,Several / (seen thru) binoculars. Dog whines. Large red-glow saucer going quickly south over house. / p19.
Hatch_UDB_7597,Baffling Event Leaves Witnesses in Awe,4/1966?,"EUGENE, OR",44.050002,-123.083339,OTHER,Astronomer and many. Self-luminous box changes color brightness and shape going [to] delta.
Hatch_UDB_7598,Flying Saucer Formation Overhead,4/1/1966,"DEARBORN, MICH",42.333335,-83.166671,UAP,2 / car follow domed saucer. Lands. Chases car. Radio electro-magnetic effect (EME). Silent. Ground traces.
Hatch_UDB_7599,Baffling Event Leaves Witnesses in Awe,4/1/1966,"WARMINSTER, WILTS",51.211114,-2.172222,OTHER,5 observer(s). Huge silver cylinder/cigar-shape west going east. Glows and splits. 6 red fireballs exit going north.
Hatch_UDB_7600,Baffling Event Leaves Witnesses in Awe,4/1/1966,"CONCEPCION DEL URUGUAY, ARG",-32.516668,-58.166669,OTHER,Green fireball blinds 3 / truck. Malfunctions due to EME (electro-magnetic effects) and overturns. / r79p29.
Hatch_UDB_7601,Baffling Event Leaves Witnesses in Awe,4/1/1966,"SOUTH / TANGIER, OK",36.350002,-99.500005,UAP,6m green glowing-object flies over car / malfunctions due to EME (electro-magnetic effects). Shriek-sound and heat wave. / r79p29.
Hatch_UDB_7602,Baffling Event Leaves Witnesses in Awe,4/1/1966,"LIBERTY, MO",39.244446,-94.416671,UAP,Night lights / field. Hide when train passes and return. Manlike shadows. Odd voices.
Hatch_UDB_7603,Flying Saucer Formation Overhead,4/2/1966,"TUCSON, AZ",32.233335,-110.916672,UAP,4 boys. Flash / sky. 3-4 disks going east / 4 min. apart. Lights / bottom/underside. 6mm / arms length.
Hatch_UDB_7604,Flying Saucer Formation Overhead,4/2/1966,"BALWYN, AUS",-37.816668,145.08334,UAP,2 observer(s). Photograph shiny silver bell-saucer. Possible fake / VUFORS. / r249p498+/ r111p252.
Hatch_UDB_7605,Flying Saucer Formation Overhead,4/3/1966,"NEAR FRANKLIN AND UNION, NJ",41.122224,-74.600004,UAP,Project Bluebook Case #unknown. 2+many observer(s). 20M saucer hovers near radio tower. / r73p28.
Hatch_UDB_7606,Baffling Event Leaves Witnesses in Awe,4/3/1966,"LOS ANGELES, CA",33.983335,-118.416672,UAP,Helicopter pilot and more/others. Oblong object with pairs of lights near LAX airport.
Hatch_UDB_7607,Baffling Event Leaves Witnesses in Awe,4/4/1966 (approximate),"ROME AND UTICA, NY",43.216669,-75.450004,OTHER,Several report(s). Silent 25M boomerang 30M over canal. Hides / search planes.
Hatch_UDB_7608,Baffling Event Leaves Witnesses in Awe,4/4/1966,"HAGUE, FL",29.772224,-82.411115,UAP,Blue Book Case #. Man tries / touch 2 Mx70CM craft / ground. Flies 5M and vanishes. 10cm windows.
Hatch_UDB_7609,Flying Saucer Formation Overhead,4/4/1966,"WYCHEPROOF, AUST",-36.133335,142.850007,UAP,Headlights bend toward(s) 25' luminous cone saucer / ground. / FSRv32#4+/ APRO 5'66.
Hatch_UDB_7610,Baffling Event Leaves Witnesses in Awe,4/4/1966,"A38 WITH HEYTESBURY, WILTS",51.183336,-2.116667,OTHER,6 orange orbs trail large cylinder/cigar-shape. Cylinder/cigar-shape going quickly south. Orbs maneuver / all directions. 3 going west.
Hatch_UDB_7611,Baffling Event Leaves Witnesses in Awe,4/4/1966,"NEAR ODESSA, UKR",46.466669,30.733335,OTHER,Air and ground RADAR blips. 150k' and 500mph. Going down / ground level / 45 minute(s)! / LDLN#337.
Hatch_UDB_7612,Flying Saucer Formation Overhead,4/5/1966,"DURHAMVILLE, NY",43.133335,-75.66667,UAP,3 observer(s). Flash. Luminous/glowing UFO pulses and circles / low altitude over trailer. / O. Binder.
Hatch_UDB_7613,Baffling Event Leaves Witnesses in Awe,4/5/1966,"LYCOMING, NY",43.483335,-76.372226,UAP,Project Bluebook Case #10385. 1 observer 3M steaming sphere/orb/globe spins / 6M altitude. Goes slowly. / USAF Tech. Intel. Center. (ATIC) report.
Hatch_UDB_7614,Flying Saucer Formation Overhead,4/5/1966,"CASTLETON, NY",42.516669,-73.750004,UAP,2 observer(s). Silent 30M disk hovers over power lines. Lands / woods. White beam.
Hatch_UDB_7615,Flying Saucer Formation Overhead,4/5/1966,"KITTERY, ME",43.088891,-70.738892,UAP,Project Bluebook Case #unknown. 4 observer(s) / (seen thru) binoculars. Landed saucer takes off. No further details. / USAF Tech. Intel. Center. (ATIC) records.
Hatch_UDB_7616,Flying Saucer Formation Overhead,4/5/1966,"VICTORIA AND VANCOUVER, BC",48.833336,-123.250006,UAP,Many observer(s). Silent pulsing saucer hovers / transmitter. Maneuvers all over/all about.
Hatch_UDB_7617,Baffling Event Leaves Witnesses in Awe,4/5/1966,"ALTO, TN",35.261113,-85.950004,OTHER,Project Bluebook Case #10384. 2 observer(s). 30M cylinder/cigar-shape over swamp. Animals react. USAF PHOTOs later.
Hatch_UDB_7618,Flying Saucer Formation Overhead,4/6/1966,"CLAYTON, VCT",-37.933335,145.116674,UAP,Science class. Domed saucer maneuvers / trees. Planes chase. / r174p116+/ r111.
Hatch_UDB_7619,Flying Saucer Formation Overhead,4/7/1966,"WARMINSTER, WILTS",51.216669,-2.166667,UAP,2 Army officers. Silent top-saucer east going quickly west / very fast. Turns and rises. Leaves (something behind) trail.
Hatch_UDB_7620,Flying Saucer Formation Overhead,4/7/1966,"WEST / SEDALIA, CO",39.750002,-105.250005,UAP,6 teens. 2.2M figure(s) / campsite. 1 / roof of shed. 4 domed saucers. / r211p8.
Hatch_UDB_7621,Flying Saucer Formation Overhead,4/8/1966,"SOUTH DAYTONA, FL",29.166668,-81.005559,OTHER,1 observer. 8M UFO in front / car. Going up / 30M altitude and going quickly east to sea. Red fireballs. / r111p29.
Hatch_UDB_7622,Flying Saucer Formation Overhead,4/8/1966,"NORWALK, CT",41.133335,-73.41667,UAP,2.5M saucer hunts 2 kids who hide / trees and bridge. Antenna. / r111p272+/ r8.
Hatch_UDB_7623,Silent Aerial Object Displays Unusual Movement,4/10/1966,"EAST / GOLDEN, CO",39.766669,-105.200005,UAP,Cops and hundreds. Red glowing-ball hovers and maneuvers / 350M over south table mountain / 20 minute(s).
Hatch_UDB_7624,Silent Aerial Object Displays Unusual Movement,4/10/1966,"BOSLER, WY",41.500002,-105.694449,UAP,Several cars stop. 'Balloon' hovers. Vanishes. Reappears. Crosses road. Extremely quickly going up.
Hatch_UDB_7625,Baffling Event Leaves Witnesses in Awe,4/11/1966,"GREENSBURG, PA",40.300002,-79.533337,OTHER,15M cigar 5M / ground. Rises going up [to] fog. Returns. Flashes and whistles. / USAF Tech. Intel. Center. (ATIC.)
Hatch_UDB_7626,Flying Saucer Formation Overhead,4/12/1966,"DORCHESTER, MA",42.316669,-71.06667,UAP,Blue Book. Power outage. Many observer(s) domed saucer lands / school roof. / FSR'66#4.
Hatch_UDB_7627,Silent Aerial Object Displays Unusual Movement,4/12/1966,"BROCKTON, MASS",42.083335,-71.033337,UAP,1 observer. Elongated ovoid hovers off SR24. Bright red-orange light / each end.
Hatch_UDB_7628,Baffling Event Leaves Witnesses in Awe,4/13/1966,"NEAR DEXTER, MI",42.250002,-83.850004,UAP,Silent orange 9M spiral-shape / low altitude going up [to] slow and going northwest when hit / headlights.
Hatch_UDB_7629,Flying Saucer Formation Overhead,4/14/1966,"(SE), MI",42.000002,-83.500004,UAP,2 fast disks maneuver / several counties. USAF sees but not / RADAR. 4 more join. Going quickly northwest.
Hatch_UDB_7630,Flying Saucer Formation Overhead,4/15/1966,"SOUTH / SANTA CATALINA ISLAND, CA",33.300002,-118.333339,UAP,10 second(s) filmclip / ovoid-lens saucer taken / helicopter. Going north / 200mph.
Hatch_UDB_7631,Flying Saucer Formation Overhead,4/16/1966,"SHERBORN, MASS",42.250002,-71.383337,UAP,1 observer. Elongated ovoid hovers off SR16. Same description / Brockton UFO.
Hatch_UDB_7632,Baffling Event Leaves Witnesses in Awe,4/17/1966,"MILLERSVIEW, TX",31.411113,-99.75556,OTHER,4M ovoid follows car. Crosses road behind car / 5M altitude. / USAF Tech. Intel. Center. (ATIC) report.
Hatch_UDB_7633,Flying Saucer Formation Overhead,4/17/1966,"RAVENNA, OH GOING QUICKLY EAST",41.166669,-81.166671,UAP,Cops chase 40' saucer. Other cops and USAF join. / MJ#276+/ APRO 5'66+/ r41.
Hatch_UDB_7634,Baffling Event Leaves Witnesses in Awe,4/17/1966,"DANVERS, MASS",42.583335,-70.91667,OTHER,"Several groups / observer(s). Boxcar size ovoid circles slowly. Enters ""cloud""."
Hatch_UDB_7635,Flying Saucer Formation Overhead,4/17/1966,"PEABODY, MASS",42.52778,-70.927781,UAP,4+4 observer(s). Red UFO circles and zigzags. Domed saucer going up [to] < going down [to] going [to] and hovers over school.
Hatch_UDB_7636,Flying Saucer Formation Overhead,4/17/1966,"WAKEFIELD, MASS",42.505558,-71.072226,UAP,Saucer shoots beams / white-blue-red light. Goes going up [to] going down. Goes to 50' over lake.
Hatch_UDB_7637,Silent Aerial Object Displays Unusual Movement,4/17/1966,"ABINGTON, MASS",42.105558,-70.944448,UAP,3+3 observer(s) / (seen thru) telescope. Ovoid with 2 bright white lights. Hovers. Goes going up and down [to] and all directions.
Hatch_UDB_7638,Baffling Event Leaves Witnesses in Awe,4/18/1966,"LANCASTER, OH",39.711113,-82.600004,UAP,Near collision. Car and blinding object / road. Flies off through cornfield!
Hatch_UDB_7639,Silent Aerial Object Displays Unusual Movement,4/18/1966,"PEABODY, MASS",42.52778,-70.938892,UAP,4 observer(s). Long ovoid hovers briefly and shoots going [to] horizon. Repeats this maneuver 3x!
Hatch_UDB_7640,Flying Saucer Formation Overhead,4/18/1966,"COHASSET, MASS",42.244446,-70.805559,UAP,Saucer with lights / edge. Goes dark and goes going up [to] when ground searchlights beam on it.
Hatch_UDB_7641,Flying Saucer Formation Overhead,4/18/1966,"BATTLE CREEK, MI",42.316669,-85.177782,UAP,Project Bluebook Case #unknown. 25M domed saucer / windows paces car. Truck tire noise. / USAF Tech. Intel. Center. (ATIC.)
Hatch_UDB_7642,Baffling Event Leaves Witnesses in Awe,4/18/1966,"SHARON, MASS",42.133335,-71.183337,UAP,7+2+1 include/including cops. Car size ovoid with ring / windows / edge. Red lights / ends.
Hatch_UDB_7643,Baffling Event Leaves Witnesses in Awe,4/19/1966,"GREEN RIVER AND EVANSTON, WY",41.52778,-109.466672,OTHER,Cops and several. Dumbell. Round ends glow white. Brilliant red bar.
Hatch_UDB_7644,Flying Saucer Formation Overhead,4/19/1966,"HARTFORD, CT",41.766669,-72.683337,UAP,3 saucers with red and green lights hover right over veterans home / hospital.
Hatch_UDB_7645,Baffling Event Leaves Witnesses in Awe,4/19/1966,"BELLINGHAM, MASS",42.100002,-71.483337,OTHER,Cylinder/cigar-shape whistles and maneuvers. Hides / 5 planes and helicopter search area! / r8#760.
Hatch_UDB_7646,Flying Saucer Formation Overhead,4/19/1966,"PEABODY, MA",42.538891,-70.927781,UAP,2+5 observer(s). Night light circles and lands / SR114. At 2355 2 see saucer / field with searchlight.
Hatch_UDB_7647,Flying Saucer Formation Overhead,4/19/1966,"QUINCY, MASS",42.250002,-71.000003,UAP,1+3 observer(s). 1 large and 2 small disks. Flash hover and swing like pendulums.
Hatch_UDB_7648,Flying Saucer Formation Overhead,4/21/1966,"WESTBY, WI",43.655558,-90.85556,UAP,Domed saucer follows woman / car home. Seen / (seen thru) binoculars / one hour. Silent. Big dog scared.
Hatch_UDB_7649,Flying Saucer Formation Overhead,4/22/1966,"WEST / ALLIANCE, OH",40.933335,-81.183337,UAP,2 / car. Dark 45' saucer low over golf CRS. Lights / rim rotate. Follows car. Going quickly east.
Hatch_UDB_7650,Flying Saucer Formation Overhead,4/22/1966,"NEAR RANDLETT, OK",34.250002,-98.500005,UAP,2+kids. Large saucer to and fro over I35. 4 men inside. Ozone odor. Area lit.
Hatch_UDB_7651,Flying Saucer Formation Overhead,4/22/1966,"BAGLEY, MN",47.522224,-95.400005,UAP,"Several observer(s). Saucer going down [to] low and lands. 4 small humanoids (or Greys) ""make repairs"". / FS Mag-Ray Palmer."
Hatch_UDB_7652,Baffling Event Leaves Witnesses in Awe,4/22/1966,"FARMINGTON, NM",36.761113,-108.200005,OTHER,"3 airliners and passengers. 4 photographs. Brilliant ""cloud"". See reference plate 58."
Hatch_UDB_7653,Flying Saucer Formation Overhead,4/22/1966,"BEVERLY, MASS",42.566669,-70.883337,UAP,10 observer(s). 3 silent car-size saucers. 1 buzzes school. / r235p18+/ r83p128.
Hatch_UDB_7654,Baffling Event Leaves Witnesses in Awe,4/22/1966,"FIGUEIRA DO FOZ, PORTUGAL",40.166669,-8.833334,UAP,Orange sphere over coast. No further details. / Voz da Figueira.
